ID2,municipality,urban,pi_lowincome_1981_1984,pi_lowincome_1985_1989,pi_lowincome_1990_1994,pi_lowincome_1995_1999,pi_lowincome_2000_2004,pi_lowincome_2005_2009,pi_lowincome_2010_2014,pi_basiceducation_1981_1984,pi_basiceducation_1985_1989,pi_basiceducation_1990_1994,pi_basiceducation_1995_1999,pi_basiceducation_2000_2004,pi_basiceducation_2005_2009,pi_basiceducation_2010_2014,pi_notemployed_1981_1984,pi_notemployed_1985_1989,pi_notemployed_1990_1994,pi_notemployed_1995_1999,pi_notemployed_2000_2004,pi_notemployed_2005_2009,pi_notemployed_2010_2014,pi_manuallabour_1991_1994,pi_manuallabour_1995_1999,pi_manuallabour_2000_2004,pi_manuallabour_2005_2009,pi_manuallabour_2010_2014,ph_overcrowded_1981_1984,ph_overcrowded_1985_1989,ph_overcrowded_1990_1994,ph_overcrowded_1995_1999,ph_overcrowded_2000_2004,ph_overcrowded_2005_2009,ph_overcrowded_2010_2014,ph_nocarowned_2003_2009,ph_nocarowned_2010_2014,ph_oneadult_1981_1984,ph_oneadult_1985_1989,ph_oneadult_1990_1994,ph_oneadult_1995_1999,ph_oneadult_2000_2004,ph_oneadult_2005_2009,ph_oneadult_2010_2014,ph_rentedaccommodation_2000_2009,ph_rentedaccommodation_2010_2014,pi_residentialtransience_1981_19,pi_residentialtransience_1985_19,pi_residentialtransience_1990_19,pi_residentialtransience_1995_19,pi_residentialtransience_2000_20,pi_residentialtransience_2005_20,pi_residentialtransience_2010_20,pi_anycrime_1991_1994,pi_anycrime_1995_1999,pi_anycrime_2000_2004,pi_anycrime_2005_2009,pi_anycrime_2010_2014,pi_foreignborn_1981_1984,pi_foreignborn_1985_1989,pi_foreignborn_1990_1994,pi_foreignborn_1995_1999,pi_foreignborn_2000_2004,pi_foreignborn_2005_2009,pi_foreignborn_2010_2014,pi_anycharlson_1987_1989,pi_anycharlson_1990_1994,pi_anycharlson_1995_1999,pi_anycharlson_2000_2004,pi_anycharlson_2005_2009,pi_anycharlson_2010_2014,population_density_1981_1984,population_density_1985_1989,population_density_1990_1994,population_density_1995_1999,population_density_2000_2004,population_density_2005_2009,population_density_2010_2014,pi_age_grp1_1981_1984,pi_age_grp1_1985_1989,pi_age_grp1_1990_1994,pi_age_grp1_1995_1999,pi_age_grp1_2000_2004,pi_age_grp1_2005_2009,pi_age_grp1_2010_2014,pi_age_grp2_1981_1984,pi_age_grp2_1985_1989,pi_age_grp2_1990_1994,pi_age_grp2_1995_1999,pi_age_grp2_2000_2004,pi_age_grp2_2005_2009,pi_age_grp2_2010_2014,pi_age_grp3_1981_1984,pi_age_grp3_1985_1989,pi_age_grp3_1990_1994,pi_age_grp3_1995_1999,pi_age_grp3_2000_2004,pi_age_grp3_2005_2009,pi_age_grp3_2010_2014,pi_age_grp4_1981_1984,pi_age_grp4_1985_1989,pi_age_grp4_1990_1994,pi_age_grp4_1995_1999,pi_age_grp4_2000_2004,pi_age_grp4_2005_2009,pi_age_grp4_2010_2014,pi_age_grp5_1981_1984,pi_age_grp5_1985_1989,pi_age_grp5_1990_1994,pi_age_grp5_1995_1999,pi_age_grp5_2000_2004,pi_age_grp5_2005_2009,pi_age_grp5_2010_2014
1010012,101,1,26.970954357,29.297155152,34.517585551,43.450778415,49.801474759,52.373379007,53.923224136,47.663926208,48.018173273,46.215429403,44.417009602,41.702018254,43.012081274,38.662472648,49.021932424,53.997848691,61.430608365,65.258106052,62.397912886,59.457478006,54.991007194,19.626168224,21.678567248,15.210980036,12.829912023,17.625899281,8.8705333094,7.6077768385,7.2972972973,10.614368058,15.73819978,16.632533645,15.797546012,72.401289283,68.893182445,56.231270932,59.523809524,61.75721562,62.989274272,62.501692162,66.365332185,64.532155672,89.056840346,86.806513939,8.2541793313,10.617364926,10.434485118,13.915191437,13.789636504,13.796098871,26.020781502,17.652131067,22.442659441,24.04992024,23.795894197,22.037789158,6.8761751276,10.536809816,14.619377163,27.265989772,35.950843574,41.095791525,51.395871924,12.921794363,12.737642586,13.402785907,14.05399274,15.017106549,13.590377698,4596.118939,4292.7403736,4185.1012918,4446.4802818,4740.5093699,4559.2504989,4995.1203378,19.903303787,19.010736196,19.99056307,23.419550878,26.008470458,26.860607811,25.072770574,25.454382666,24.63190184,22.656495753,21.107240792,20.134694161,19.937919584,25.231542736,25.8483302,25.191717791,25.636992765,27.332691025,29.625772409,29.870786111,29.511775602,17.07404423,17.162576687,16.310160428,15.800785593,13.51801708,13.69378474,11.749139984,11.719939117,14.003067485,15.405787984,12.339731713,10.713045893,9.6369017541,8.4347711035
1010013,101,1,32.10078534,35.021097046,39.003206841,46.677553071,50.084889643,53.555161943,53.99039025,40.147935073,40.479862896,41.829208327,39.529978909,40.016802016,40.967787711,38.964773544,44.873262469,50.163265306,58.043826831,62.379098103,59.665292263,57.722960152,58.35773691,18.774900398,19.771385504,15.425660927,13.801391524,15.52067471,12.089201878,9.55021565,11.107729763,13.93442623,17.17791411,16.905783168,16.246942006,71.271748136,71.097285068,55.042177914,59.727537119,61.042108452,60.325770797,60.984580563,65.002196515,66.430995475,87.537775219,87.726244344,10.588692442,15.326023269,13.897587812,14.927386715,13.622173152,13.603741634,22.241721349,19.535361314,19.687408989,20.349716446,22.878082599,21.870105942,9.0843741576,14.516747145,21.960873868,33.223082336,38.743882545,43.451769197,51.467410247,11.271477663,11.250668092,11.581459616,12.308998302,14.003795066,15.134122057,4120.2042274,3861.7069012,3888.7844962,4210.0226412,4356.1567955,4034.2313417,4251.7146014,25.465001348,25.868015636,26.109461825,27.508796622,28.085916259,25.877257378,24.329034507,27.585587205,25.952326205,25.934383801,25.080928923,24.415443176,23.689619733,25.528058557,26.435438943,26.841419483,27.099033265,26.84729064,27.263458401,28.850389076,28.030672708,13.397430137,12.684908408,11.730227601,11.604503871,11.514410005,12.098076641,11.983269432,7.1165423668,8.6533302675,9.1268935069,8.9584799437,8.7207721588,9.4846571722,10.128964796
1010014,101,1,22.880501736,24.218603781,29.459303444,33.71356147,35.247717806,36.717241379,40.660816619,41.375318361,41.001451379,42.409158785,39.895274903,37.596985147,36.65544096,35.728973884,62.616194423,72.038180797,78.160477198,74.397972117,66.852787379,60.904744391,59.713518353,12.862122851,13.460076046,10.121421608,8.0636263332,11.020590868,2.5171982489,2.35,4.2304342416,7.0506666667,10.110893673,10.812891871,11.138220006,70.966990291,69.895068206,54.089219331,59.56651719,62.908820614,63.447835797,63.561614195,68.360226777,68.919202518,90.312245452,89.748163694,3.1364956438,2.6786443446,3.733486502,13.183023873,9.4918566775,10.335490688,14.88031998,9.8869430282,12.323171193,14.888394569,17.300603874,19.237001031,3.8242009132,4.8378053664,8.4895259096,19.159992664,22.230220143,25.577999513,33.652183935,24.331129997,25.880315567,23.793831855,20.171940087,21.662375873,20.456580125,4532.724403,4306.3798722,4387.267711,5677.677876,5749.8400522,5669.0448583,5988.2796665,8.1430745814,8.1858229876,11.32461805,19.184447026,21.798332434,22.420296909,21.758672352,9.4368340944,8.3700440529,10.245707986,13.786146604,16.843620659,17.790216598,21.320732972,13.622526636,13.856627954,15.561505749,19.502353732,21.882310599,23.746653687,25.348622796,33.590182648,22.162595114,13.710820602,11.297915266,12.182832464,13.756388416,13.339864008,35.20738204,47.424909892,49.157347614,36.229137372,27.292903845,22.28644439,18.232107871
1010015,101,1,24.055633281,25.035639128,27.636777607,29.124475179,32.044164816,33.109191857,33.783547767,37.267790797,37.41489128,36.733128834,33.915643689,31.341757359,29.419113054,27.250372096,53.026813621,57.355237255,62.258086118,61.768337861,57.8398717,53.13059034,49.665250044,11.483892505,12.496912818,8.5368862571,6.5202640183,7.3761425162,3.307282818,3.3175778115,3.9166522566,5.2329637956,8.0083083314,8.1189467312,9.5668001456,67.07264728,63.170714235,54.509062604,57.979905753,61.140789247,63.750096533,64.023551002,65.876812678,64.431549538,67.568793468,66.179525754,4.4627648702,5.6227676,7.2971260727,8.6610581796,9.1289537713,10.431993963,14.311570782,12.220862649,15.469922706,15.469674352,17.852938028,19.790992784,3.859904661,4.8612665026,7.2615587122,11.779672996,15.923250564,20.346750832,25.843007186,20.474946029,21.72369919,20.813781181,19.682950901,19.425081735,17.884380276,4742.8425001,4489.9140537,4597.0718554,5331.3105549,5563.8609187,5810.5635912,6368.289218,9.1896186441,8.8946072947,10.656501947,15.87428733,18.343115124,19.209650223,20.654663192,15.737552966,13.716715149,13.475566281,14.545540216,15.431151242,17.350512344,19.312169312,19.339247881,18.857686283,21.340426699,24.275550111,25.715575621,27.117471572,28.480612809,27.688029661,24.686730812,19.57988263,15.549168355,14.176072235,14.799602231,14.783226724,28.045550847,33.844260461,34.947622443,29.755453989,26.334085779,21.52276363,16.769327963
1010016,101,1,21.338397944,22.273868179,25.732899023,26.794258373,27.369914853,28.15745228,29.507257448,35.343443354,35.870586656,33.036359258,30.999327806,28.237503913,26.406200901,23.695915892,47.994637471,49.144822458,51.530374919,47.737924438,43.517730496,40.476425818,40.622315548,13.467582354,13.907221425,8.2553191489,5.3375506573,4.9059845376,4.0926640927,4.2548018478,4.9393203883,4.2417555474,5.4578754579,5.3248407643,5.9618930547,58.099313542,55.293686653,52.675207234,55.202907329,57.040976671,58.815628816,57.619509828,59.595959596,59.555501282,61.551788145,61.936744413,5.5361203428,5.9566391707,6.4313667577,6.6304913402,8.6950252343,8.1608070466,10.191174357,14.06122449,16.4002664,18.02606771,19.828840394,20.376684527,4.0216289287,5.33202715,7.1768326805,8.0297552836,10.194568302,12.874929259,17.252246212,13.558530511,13.322169504,13.582018173,14.042553191,13.324107937,13.152620025,3759.9930541,3631.2991429,3632.6015724,3655.6279199,3761.2388511,3592.3042222,3792.4651053,12.385941196,13.344062697,14.234750979,16.49054505,17.585461424,17.338709677,17.406463725,18.063534978,16.849765587,17.662283156,17.116240267,18.321848399,17.508488964,18.398819901,24.738087192,26.814078791,28.147733632,30.429644049,30.705310093,32.371250707,32.238165482,22.676579926,17.976348751,15.75965305,16.031701891,17.32873936,19.213355971,19.471637388,22.135856708,25.015744175,24.195579183,19.931868743,16.058640724,13.56819468,12.484913504
1010017,101,1,24.133303512,26.662913969,29.349173554,23.942573164,24.122431507,25.138611666,27.53449962,38.095238095,38.690393438,35.370662461,31.25,29.652301665,28.377403846,26.767910967,55.615152531,54.727954972,53.564049587,49.221424627,49.133133562,48.502994012,50.472569256,14.044059795,14.588625069,8.9148116438,5.3005100909,4.9755567626,4.3960990248,4.0582851638,4.6965415153,4.2615294804,4.6896939062,4.5381818182,4.7538439836,62.094047741,60.64516129,58.24240637,60.812267881,60.571276028,58.25708061,59.530135645,60.911062907,63.099579243,68.910848855,69.368863955,5.2192250242,5.9119125037,6.1070559611,5.556978233,5.7,6.0803847475,8.008041548,16.028955533,15.193182919,15.895295903,16.674797541,18.571428571,3.7122179651,4.5040557848,5.5991990142,7.0527337431,9.2791653494,11.527564154,15.94581749,14.186083373,12.964876033,14.312534511,17.540667808,18.518518519,19.858772406,6066.4605341,5808.5179792,5373.3296251,5113.8235767,5227.8647484,5104.6055851,5217.5510311,13.384418902,13.398320763,14.979975354,16.475250728,16.661397408,17.032299846,16.825095057,15.010642827,15.43332859,16.404805915,15.12455516,14.155864685,13.697077633,14.234790875,23.388676032,26.789526114,28.981823783,29.521190553,28.066708821,27.742248846,27.194233207,20.885483184,18.55699445,17.706407887,16.758330637,18.344925703,19.760382093,20.825411914,27.330779055,25.821830084,21.926987061,22.120672921,22.771103383,21.767991581,20.920468948
1010018,101,1,16.46139982,17.227145806,18.756737334,18.551873199,18.223583461,19.601482854,19.370765874,19.770163865,18.59256927,17.911091929,16.65993266,15.046149956,12.963634167,11.936371247,33.899068789,32.273334142,33.345310816,29.715452035,25.880551302,26.398702653,28.553386912,6.3778939507,7.3838395966,6.1726940747,3.7762075756,3.3869115959,4.7684234543,4.8310033622,6.4138413142,7.4334053276,8.6253858725,9.3463092178,8.3601861797,37.786458333,35.07956374,39.623477298,41.225282486,42.341871406,40.161579892,36.442673429,34.870106111,35.72322546,27.323200146,27.659574468,6.0785850218,6.8171598165,6.7409671041,5.3857737621,5.9838504037,6.7369654364,6.7239841025,10.931806351,12.643798369,13.987580169,13.841072858,14.271872881,3.7765788639,4.9442190669,6.775,6.8055555556,8.8562633199,10.232415433,11.098553345,8.3786505539,7.7733860343,7.7200144075,9.3061609141,10.089192633,10.941446613,3600.2531235,3605.1840138,3656.3800897,3729.5225548,3860.6494068,3972.089002,4044.0007656,18.586692055,18.171061528,20.025,21.879084967,22.464282895,23.356600445,22.234779988,17.825029091,18.635902637,16.766666667,15.073529412,15.628699976,14.351461226,15.28782399,29.588490426,32.910750507,36.016666667,35.571895425,33.38069303,31.878499655,29.144062688,17.8673437,13.793103448,11.941666667,15.285947712,18.596574315,21.400628979,22.053948162,16.132444727,16.48918188,15.25,12.189542484,9.9297497829,9.0128096955,11.279385172
1010019,101,1,18.780801371,19.116878593,19.99469871,20.823457115,19.964044174,19.581399422,20.024752475,19.76941336,18.540813869,17.95070189,16.053545882,13.933721708,12.740160418,11.889522139,39.479322906,36.358094575,36.711433115,32.607741596,29.21588769,26.429634819,30.04950495,6.4829106946,6.346001931,5.4956343092,3.6605657238,3.5396039604,4.9452954048,4.9098890943,5.4615926709,5.6166489299,6.1853272875,7.0512820513,7.827076223,47.717419026,48.087431694,49.707017293,50.696924317,51.755617978,50.772314586,51.487440676,49.458483755,51.232296197,38.928550357,41.831158693,7.9286981771,9.1443885221,8.7164179104,9.2672413793,9.5306543341,10.600996405,10.439657716,11.569778451,12.954150616,14.050679398,14.954928329,15.668044077,4.5723834118,5.5859063286,6.7147613762,7.7801958651,8.9786887155,9.9877343613,11.058166283,9.6642929807,10.266831596,11.357851312,11.119671289,10.412470444,12.458745875,5039.8677142,4988.7607706,4966.9042781,5066.2144519,5259.3883195,5244.2658729,5593.1826434,17.294546559,17.727579645,18.756936737,19.967355822,20.723186212,20.950879037,20.47321722,20.112410755,20.495979375,19.533851276,18.165880788,18.306742751,18.702178611,19.591411984,26.705149628,29.771039224,32.901714145,33.708136864,32.58996157,32.439693943,29.910176361,14.134892906,12.448591247,11.493402392,14.176036755,16.367765227,18.398458034,18.249534451,21.753000152,19.556810509,17.31409545,13.982589771,12.012344241,9.5087903744,11.775659985
1010020,101,1,19.176890281,20.634807418,20.775623269,24.42575447,23.824778884,23.527696793,23.909123693,24.681194512,24.974767298,23.317378138,20.543551654,17.242965575,15.802507352,13.379854369,52.221545953,50.413576726,49.103367838,43.4204947,36.165471133,33.418348758,34.922466643,6.9583409132,8.5300353357,5.7455254544,4.0151570356,3.829787234,3.3389509164,2.9500942391,3.3330513493,4.1422022038,4.9076773567,4.6038182125,4.3796220214,64.071606994,62.626841244,61.151079137,63.891609533,64.280896982,65.712682379,65.047211686,65.108064923,65.400981997,66.604892513,67.700490998,8.3135225843,9.7655803316,11.643795277,14.878157836,13.531933604,13.13537997,14.889906257,11.767456359,13.454610951,13.032791799,14.661100196,15.034005489,4.9925585171,5.3501354115,6.3130181492,9.2799831081,10.409133175,11.393139842,13.096332618,12.612074118,12.137337804,11.689045936,11.045337419,11.207461925,11.87883159,7913.9871908,7750.0078462,7647.0349838,8114.2013526,8290.6284705,8116.7506836,8387.6859004,8.9365444459,8.9592660145,10.402195832,12.077702703,13.828907945,14.047493404,14.383491674,21.70883507,23.351572431,24.523862873,26.309121622,26.164893067,25.08707124,26.851568087,20.619672575,23.622395402,25.773022631,27.602407095,29.326376692,31.050131926,29.814077025,17.345420106,15.066600343,13.84718799,13.666596284,14.639942143,15.688654354,15.660435182,31.389527804,29.00016581,25.453730674,20.344172297,16.039880153,14.126649077,13.290428031
1010021,101,1,17.109608429,18.383864337,19.293193717,22.161812298,22.68494568,22.755195399,23.604938272,18.285214348,17.832097776,18.240194377,16.886463544,15.391061453,14.230979748,13.971243161,49.394558893,45.542137718,45.884046591,40.051779935,35.307811692,35.690015682,38.111111111,6.9813176008,7.857605178,6.4148991205,4.1557762676,3.4938271605,3.1690140845,3.0842036554,3.0579050098,3.1717337716,4.6013289037,4.937010555,6.9457811999,54.74611024,53.361009101,56.62358643,58.685751464,58.606690484,57.025876187,56.137154216,57.395143488,57.400606738,79.683045447,80.472616957,5.3428428428,7.1107937156,8.716064503,8.7305569493,7.2819898112,7.9030130871,8.7606837607,11.07709435,11.411477953,13.274336283,14.139556271,15.35194819,3.8521540862,4.6084749072,5.6076573528,6.6195190948,7.6751117735,9.0180360721,11.626093736,11.295180723,12.04030886,11.844660194,11.420072426,12.83324621,12.87654321,3848.3043695,3784.3092886,3821.6863372,3918.5301489,3966.5430926,3871.5731919,4281.4490523,12.156486259,12.9466901,13.410035773,14.889203206,16.849850969,16.98635366,18.400762367,18.62474499,18.336262449,21.067388572,21.367279585,19.793219076,17.59709896,18.825262064,21.156846274,25.834797891,27.612878275,29.005186233,30.113636364,30.231892356,30.382049727,17.904716189,14.987307167,15.343710722,16.81282414,18.312220566,20.068708846,17.655722083,30.157206288,27.894942394,22.565986658,17.925506836,14.931073025,15.115946178,14.73620376
1010022,101,1,28.439280693,31.54047976,36.338728176,40.716774515,39.373330095,39.823119083,37.771821892,43.954383072,41.819951338,38.756871036,35.192493857,29.730642004,27.159830838,23.581757508,61.244266903,59.078421578,59.388535032,53.393045966,44.915923026,40.521695823,40.865648019,15.719862959,15.718106612,9.9860377588,7.3958787275,6.915444086,5.3318256937,5.1336386629,4.7763815701,5.0275348235,6.0090775427,6.0221974125,5.3739034415,73.793707907,73.473992317,67.68031523,69.129430938,71.195433177,73.172143271,72.246891652,74.617438302,73.352033661,79.499373413,79.017013233,8.4123152999,10.94283379,14.010689894,16.038864692,16.731952994,15.906165069,17.863687151,22.866622429,24.766259118,22.197569462,22.118282923,20.369114513,8.4025541052,10.833868452,12.807009368,17.656327376,19.641373278,20.881431767,21.713054863,14.403118744,13.388535032,11.712384151,11.109087598,11.666562909,11.992451452,13521.283416,13327.285878,13117.247208,13582.77635,13975.891033,13662.026538,14479.023191,11.561281573,11.595266489,11.865591648,12.366632152,13.269188716,13.906040268,12.809899903,19.387466802,24.951839281,28.787808174,30.031963265,31.537284059,30.505592841,32.846222072,21.336949765,23.259334006,26.671948548,30.693737901,31.633500984,33.749440716,33.475524771,18.754591174,14.819741308,12.340960992,12.807815243,12.871200525,13.015659955,12.961946193,28.959710685,25.373818916,20.333690637,14.099851438,10.688825716,8.8232662192,7.9064070617
1010023,101,1,24.847767253,29.751332149,37.597476562,45.453062556,45.464304885,45.012726694,43.305592057,34.452554745,30.752212389,29.836103416,27.519186684,25.348189415,27.065677966,24.130945628,53.381683252,50.044365572,57.211664769,58.405997881,50.329451425,46.207664176,46.096030356,9.5981902402,9.5672724309,6.2902237205,6.0104945142,6.676882662,4.5454545455,4.3874451569,7.976671997,13.927970976,15.64153726,14.778618169,11.430086351,75.384429108,79.432997443,64.243759178,65.475792988,63.651653896,61.938264005,62.959130885,66.725604109,70.927959092,78.108626198,78.477966612,10.822006472,18.758904543,23.429286608,21.148052802,15.49139367,16.235539447,19.534446273,17.191489362,18.23746971,18.358935931,18.073910915,17.704259018,7.3875669615,12.228240706,24.099585062,31.432360743,29.904856383,29.816388052,30.538555692,10.29603123,10.850337157,10.064379431,9.5923996322,11.869931627,10.485989492,7006.8693523,9870.79836,12663.150237,14755.021711,15486.859363,15290.482595,15977.781302,9.4182135293,12.725383988,19.883817427,25.719969685,27.790052757,25.349410797,19.531386606,27.208172418,35.438153892,34.146611342,31.702349375,29.255535014,30.560884261,36.120825319,21.016569079,22.556948876,24.232365145,25.573133763,28.385264012,29.944276971,30.215072565,17.191977077,11.182013801,7.1977869986,6.7970822281,6.9756955404,7.4769343199,8.2313341493,25.165067896,18.097499443,14.539419087,10.207464949,7.5934526762,6.6684936512,5.9013813604
1010024,101,1,26.538124452,26.892667605,34.728740379,43.331625683,44.526722473,43.109300747,41.080521961,34.677419355,34.624908958,32.414437566,27.845548946,25.058212431,23.655813953,20.495221546,50.979706088,45.785088194,53.326452097,54.160621319,48.00386349,42.543264337,41.666666667,12.115691187,11.15473244,7.4613650998,6.0994231422,5.6615776081,5.7322260482,5.0924813836,7.6923076923,12.069825436,15.889185072,14.510951662,11.816440265,70.261437908,71.863907887,62.815669119,65.623506928,65.618693574,63.207453662,62.002275313,65.909090909,67.188987966,78.326442398,77.768158601,12.380822664,15.25616083,18.444182988,20.075080443,16.209896683,15.185286851,17.362986497,19.741959966,20.5346465,20.230131121,18.865426623,18.276602269,9.264516129,11.321037637,19.823185158,31.243124312,32.168171667,31.760088558,30.530280794,11.56462585,10.32185418,9.1234957754,8.3467482292,8.2626399729,9.0728371501,4578.3782382,6076.3712282,7369.4737482,8714.6697967,9383.2556295,9054.1808385,9322.5912295,12.683870968,16.216824112,20.557838376,25.533029493,27.429847558,23.986112509,20.237745817,25.070967742,27.912730544,27.40007471,26.083084499,25.667540538,28.781322331,32.154388025,24.025806452,26.990553306,29.628937866,31.044056787,31.69725216,31.845627453,31.518442422,16.709677419,12.932973459,9.7123645872,8.4813243229,8.7338576561,9.9325752239,11.05077781,21.509677419,15.946918578,12.70078446,8.8585048981,6.4715020876,5.4543624836,5.0386459251
1010025,101,1,23.654493032,24.933832253,30.103866632,36.504350736,38.436167645,40.291825568,40.717503218,29.567673257,28.623646844,27.867342239,23.969480777,22.10376688,22.027972028,20.56848897,56.427799784,52.801094891,52.163293789,45.847953216,41.081037668,38.894405826,41.512766982,10.998599591,12.113617377,7.7905389125,5.7100297915,5.4279749478,3.7753850348,3.5614322942,4.8966267682,6.7795131315,7.8359167594,8.2164673492,7.6571608634,75.611392328,77.053159007,65.713518593,69.051052783,69.54795633,68.962821404,70.155864066,71.56887864,71.839035465,82.392324094,80.419635168,10.459135073,13.46394331,16.555910543,17.674611645,17.330942327,17.350637203,17.982769028,15.83247334,16.805500463,16.476047317,17.731566518,18.925629845,7.0937585922,10.09198597,15.641117908,21.516608633,24.255502805,25.031453422,25.976389828,12.503840246,11.7585485,9.507101086,9.2442374106,9.0532936114,9.7077244259,13368.825501,14761.874305,16312.00922,17677.841093,18107.830846,17857.749472,18787.315746,10.164054624,11.56111442,13.9438647,16.398607196,17.452524817,16.612876757,14.129699932,24.589863441,28.502415459,31.977929711,33.720223291,32.01337937,32.815491494,38.930781632,19.659059665,22.639137052,25.806645076,28.331398884,31.344410876,32.104370658,29.762338135,16.872880579,12.732446562,9.6017752189,9.5064389543,11.091929219,11.749904272,10.608976026,28.714141692,24.564886507,18.669785294,12.043331675,8.0977557186,6.7173568186,6.5682042748
1010026,101,1,24.166004766,24.507389163,30.457440649,33.065341324,36.54612952,36.395197454,35.842047331,28.595086945,26.658814291,24.668527565,21.684737281,18.446747784,17.425308932,14.426229508,37.187623959,37.192496925,41.761897874,38.679520888,34.927177796,33.887283237,35.143682112,10.788904899,12.182296231,8.7661445452,6.1271676301,5.0323112883,4.1023472193,4.0508714084,5.7757819758,6.2974203338,7.9609351879,7.3766849356,5.9626825311,74.391913236,76.480883145,65.355805243,66.297048259,65.377503852,66.153149071,65.723548482,69.003092328,70.382337103,63.65912941,67.097469036,14.348462665,17.982799062,19.106912838,18.184660275,17.476701072,19.77159172,20.675714698,15.563248233,15.638045808,14.649890591,15.345097163,16.795785559,10.284373274,12.913802221,18.202788085,19.520248616,22.196327025,23.366450134,22.175883953,8.5743537241,8.3899898742,7.4057843996,6.8287991206,7.8612716763,8.648425684,16894.512866,17640.682714,18606.300089,19210.905832,20014.500752,19531.786126,20587.502841,12.410270569,11.813855103,13.298565841,13.926386326,14.794443927,14.463125716,12.230281052,33.793484263,35.505023797,33.988566844,37.515781296,37.960287126,37.542988154,42.366273799,25.552181115,28.387096774,30.83943436,29.591143051,29.626176937,30.282766527,28.32275612,14.42573164,11.612903226,10.17952061,9.7407011751,10.422298872,11.434849064,10.825022665,13.818332413,12.6811211,11.693912346,9.2259881519,7.1967931388,6.2762705388,6.2556663645
1010027,101,1,31.418295832,32.813357372,37.263496238,39.648785842,39.075968992,36.889832144,33.083252662,28.943044907,26.803708182,23.178864569,19.517743403,17.190376019,15.791632486,12.492733028,46.992723588,42.136196223,41.705018628,35.269908773,30.101060202,28.334405145,30.165739173,9.5665578527,10.789491735,7.3904147808,4.9260450161,3.8894265667,4.3414592127,3.6561197294,4.1928309785,4.3138690585,5.5575368521,4.8761329305,4.490209318,76.785409192,78.525927582,70.901914679,73.040645993,71.697867915,72.412956448,72.143364088,73.040921637,73.787438534,67.599928516,70.082700045,18.449550977,20.874816386,24.817668207,26.137661843,23.436576159,23.22095651,23.787438776,17.888660341,18.129151476,16.539095049,17.221707543,16.120838247,9.4787632531,10.156700383,13.81821713,15.462343378,16.280164299,18.196951113,17.990654206,8.885444918,7.3270509168,6.3584607998,5.3134106268,5.2797427653,5.6133559158,18299.509857,17749.757568,19146.016476,20701.551623,21724.197245,21216.317874,22688.137312,7.5804710812,7.2270845344,8.8269566906,10.077693448,11.680643505,10.158577186,9.6327266765,40.905339344,44.96619674,48.130704991,48.569632191,45.207941126,44.340283862,46.839645844,22.563646753,25.286934647,27.349970868,28.724120896,31.29813452,33.616611179,31.886374816,12.253190274,9.5278025261,7.1810060206,7.0597745543,7.6202293342,8.3362537235,7.939826201,16.697352549,12.991981552,8.5113614294,5.5687789105,4.1930515146,3.5482740494,3.7014264634
1010028,101,1,34.537104686,36.551259372,40.35800116,44.109102647,42.356522385,38.740145188,35.257296746,32.097149506,30.426580023,25.690607735,20.648343904,16.326211161,14.276342763,11.15606037,46.508234313,42.296682943,44.232681472,36.560961833,29.501261689,27.709715178,29.741128563,12.222337018,11.853465666,6.7685913611,4.6429964885,3.3813263525,3.1457775131,2.8040896106,3.3389470601,2.6920598554,3.2092989254,3.2692903626,4.0182120402,78.638510396,79.097182289,71.979558384,74.104744852,73.291111596,74.089356858,73.001672849,74.111948332,72.742955722,68.678751635,70.5146636,18.456500707,21.924591338,24.50732396,24.738715976,22.149462921,21.767929186,22.469149285,21.929625426,19.932130738,16.850233449,15.318881558,14.599849546,11.081642893,11.730625825,13.998087847,14.088050314,13.485714286,14.259958308,15.735912106,7.5122634898,7.0434206165,5.5918663762,4.5346593439,5.1268045259,5.2719604421,24583.573533,24576.153333,25067.739336,25781.345245,25905.336906,25030.051802,27869.281274,8.7879005089,7.571846498,7.4517743659,8.1378178835,9.0829931973,10.332976506,12.505695914,38.463192603,43.354557449,47.860075361,49.433962264,45.300680272,39.929010085,40.580223786,27.066160132,28.635346756,28.384230358,28.974569319,33.692517007,38.768381317,37.031036403,12.579743388,10.176102794,8.4865868061,8.2526661198,8.043537415,7.5046481492,6.5768821832,13.103003369,10.262146504,7.8173331084,5.2009844135,3.8802721088,3.4649839428,3.3061617133
